Chain_ID,Squad,from,to,Type,chains.start,chain.end,Dist_to_Goal
23760,GWS GIANTS,Finn Callaghan,Tom Green,Handball Effective,Stoppage,Stoppage,83
23760,GWS GIANTS,Tom Green,Ryan Angwin,Handball Effective,Stoppage,Stoppage,76.5
23760,GWS GIANTS,Ryan Angwin,,Kick Effective Long,Stoppage,Stoppage,71.9
23764,GWS GIANTS,Toby Greene,,Kick Ineffective,Stoppage,Score,48.8
23766,GWS GIANTS,Toby Greene,Finn Callaghan,Handball Effective,Intercept,Score,68.5
23766,GWS GIANTS,Finn Callaghan,Connor Idun,Handball Effective,Intercept,Score,75.8
23766,GWS GIANTS,Connor Idun,Lachie Whitfield,Handball Effective,Intercept,Score,84.8
23766,GWS GIANTS,Lachie Whitfield,Finn Callaghan,Handball Effective,Intercept,Score,94.8
23766,GWS GIANTS,Finn Callaghan,Aaron Cadman,Kick Effective Long,Intercept,Score,86.2
23766,GWS GIANTS,Aaron Cadman,,Kick Effective Long,Intercept,Score,43.6
23768,GWS GIANTS,Lachie Whitfield,Harry Perryman,Kick Effective Short,Kick-in,Turnover,162.6
23768,GWS GIANTS,Harry Perryman,Aaron Cadman,Kick Effective Long,Kick-in,Turnover,152.9
23770,GWS GIANTS,Jake Riccardi,James Peatling,Kick Effective Long,Intercept,Score,62.8
23770,GWS GIANTS,James Peatling,Brent Daniels,Kick Ineffective,Stoppage,Score,79.6
23770,GWS GIANTS,Brent Daniels,Xavier O'Halloran,Ground Kick,Stoppage,Score,67.3
23770,GWS GIANTS,Xavier O'Halloran,,Kick Effective Long,Stoppage,Score,54
23772,GWS GIANTS,Kieren Briggs,Tom Green,Kick Ineffective,Stoppage,Turnover,94.2
23772,GWS GIANTS,Tom Green,James Peatling,Handball Ineffective,Stoppage,Turnover,93.3
23772,GWS GIANTS,James Peatling,Finn Callaghan,Handball Effective,Stoppage,Turnover,85.5
23772,GWS GIANTS,Finn Callaghan,Toby Greene,Handball Effective,Stoppage,Turnover,88.2
23772,GWS GIANTS,Toby Greene,,Handball Ineffective,Stoppage,Turnover,74.3
23775,GWS GIANTS,Jacob Wehr,Harry Perryman,Kick Backwards,Stoppage,Stoppage,149.6
23775,GWS GIANTS,Harry Perryman,Nick Haynes,Handball Effective,Stoppage,Stoppage,150.8
23775,GWS GIANTS,Nick Haynes,,Kick Effective Long,Stoppage,Stoppage,156.8
23777,GWS GIANTS,Kieren Briggs,Finn Callaghan,Handball Effective,Stoppage,Turnover,124.5
23777,GWS GIANTS,Finn Callaghan,Ryan Angwin,Kick Effective Long,Stoppage,Turnover,124
23777,GWS GIANTS,Ryan Angwin,Xavier O'Halloran,Handball Ineffective,Stoppage,Turnover,85.9
23777,GWS GIANTS,Xavier O'Halloran,Tom Green,Handball Effective,Stoppage,Turnover,78
23779,GWS GIANTS,Connor Idun,,Handball Ineffective,Intercept,Turnover,82.5
23782,GWS GIANTS,Lachie Whitfield,,Kick Effective Long,Kick-in,Turnover,152.7
23782,GWS GIANTS,Toby Bedford,Harvey Thomas,Handball Effective,Kick-in,Turnover,116.2
23782,GWS GIANTS,Harvey Thomas,Toby Greene,Kick Effective Short,Kick-in,Turnover,105.7
23783,GWS GIANTS,James Peatling,,Ground Kick,Intercept,Turnover,23.7
23786,GWS GIANTS,Nick Haynes,Lachie Whitfield,Kick Effective Short,Intercept,Turnover,149.8
23786,GWS GIANTS,Lachie Whitfield,,Kick Ineffective,Intercept,Turnover,136.3
23788,GWS GIANTS,Finn Callaghan,Xavier O'Halloran,Kick Ineffective,Stoppage,Stoppage,103.6
23794,GWS GIANTS,Sam Taylor,Lachie Whitfield,Handball Effective,Intercept,Stoppage,139.8
23794,GWS GIANTS,Lachie Whitfield,Toby McMullin,Handball Effective,Intercept,Stoppage,147.4
23794,GWS GIANTS,Toby McMullin,,Handball Ineffective,Intercept,Stoppage,133.7
23797,GWS GIANTS,Sam Taylor,Harry Himmelberg,Kick Backwards,Stoppage,Turnover,160.4
23797,GWS GIANTS,Harry Himmelberg,Leek Aleer,Kick Effective Short,Stoppage,Turnover,163.4
23797,GWS GIANTS,Leek Aleer,Harry Perryman,Handball Effective,Stoppage,Turnover,154.1
23802,GWS GIANTS,Lachie Whitfield,Harry Himmelberg,Kick Effective Short,Kick-in,Turnover,155.5
23802,GWS GIANTS,Harry Himmelberg,Harry Perryman,Handball Effective,Kick-in,Turnover,147.6
23802,GWS GIANTS,Harry Perryman,Toby Bedford,Kick Ineffective,Kick-in,Turnover,121
23802,GWS GIANTS,Toby Greene,,Handball Ineffective,Kick-in,Turnover,86.6
23804,GWS GIANTS,Leek Aleer,Harry Perryman,Handball Effective,Intercept,Turnover,119
23804,GWS GIANTS,Harry Perryman,Lachie Whitfield,Handball Effective,Intercept,Turnover,132.1
23804,GWS GIANTS,Lachie Whitfield,Leek Aleer,Handball Effective,Intercept,Turnover,134.8
23804,GWS GIANTS,Leek Aleer,Toby Greene,Kick Effective Short,Intercept,Turnover,124.6
23804,GWS GIANTS,Toby Greene,Harry Himmelberg,Handball Effective,Intercept,Turnover,105.8
23804,GWS GIANTS,Harry Himmelberg,Finn Callaghan,Handball Effective,Intercept,Turnover,101.7
23804,GWS GIANTS,Finn Callaghan,Toby McMullin,Handball Effective,Intercept,Turnover,85.2
23804,GWS GIANTS,Toby McMullin,,Kick Ineffective,Intercept,Turnover,69.7
23806,GWS GIANTS,Harry Himmelberg,Tom Green,Handball Effective,Intercept,Turnover,112.1
23808,GWS GIANTS,Tom Green,Ryan Angwin,Handball Effective,Intercept,Turnover,104.9
23808,GWS GIANTS,Ryan Angwin,Brent Daniels,Handball Effective,Intercept,Turnover,101.8
23810,GWS GIANTS,Finn Callaghan,Connor Idun,Handball Effective,Intercept,Score,88.1
23810,GWS GIANTS,Connor Idun,Toby Greene,Kick Effective Short,Intercept,Score,83.6
23810,GWS GIANTS,Toby Greene,Jake Riccardi,Kick Effective Short,Intercept,Score,58.2
23810,GWS GIANTS,Jake Riccardi,,Kick Effective Short,Intercept,Score,37.5
23811,GWS GIANTS,Harry Perryman,Finn Callaghan,Handball Effective,Stoppage,Stoppage,97.4
23811,GWS GIANTS,Finn Callaghan,,Kick Ineffective,Stoppage,Stoppage,93.6
23813,GWS GIANTS,Harvey Thomas,James Peatling,Handball Effective,Stoppage,Pre-Clearance Turnover,78.8
23813,GWS GIANTS,James Peatling,,Kick Ineffective,Stoppage,Pre-Clearance Turnover,78.7
23815,GWS GIANTS,Sam Taylor,Harry Himmelberg,Kick Backwards,Intercept,Turnover,157.6
23815,GWS GIANTS,Harry Himmelberg,Nick Haynes,Kick Effective Short,Intercept,Turnover,148.7
23815,GWS GIANTS,Nick Haynes,,Kick Effective Long,Intercept,Turnover,135.3
23817,GWS GIANTS,Harvey Thomas,Tom Green,Handball Effective,Stoppage,Pre-Clearance Turnover,137.2
23822,GWS GIANTS,Xavier O'Halloran,Jesse Hogan,Kick Effective Long,Intercept,Score,82.3
23822,GWS GIANTS,Jesse Hogan,,Kick Effective Short,Intercept,Score,38.2
23823,GWS GIANTS,Kieren Briggs,Toby Greene,Kick Effective Short,Stoppage,Turnover,83.2
23823,GWS GIANTS,Toby Greene,,Kick Effective Long,Stoppage,Turnover,56.6
23825,GWS GIANTS,Connor Idun,Tom Green,Handball Effective,Intercept,Stoppage,70.1
23825,GWS GIANTS,Tom Green,Toby Bedford,Handball Effective,Intercept,Stoppage,61
23825,GWS GIANTS,Toby Bedford,Finn Callaghan,Handball Effective,Intercept,Stoppage,65.7
23825,GWS GIANTS,Finn Callaghan,James Peatling,Handball Ineffective,Intercept,Stoppage,68.2
23825,GWS GIANTS,James Peatling,,Ground Kick,Intercept,Stoppage,52.8
23827,GWS GIANTS,James Peatling,Jacob Wehr,Handball Effective,Stoppage,Score,37.9
23827,GWS GIANTS,Jacob Wehr,Toby Greene,Handball Effective,Stoppage,Score,46.8
23827,GWS GIANTS,Toby Greene,Jesse Hogan,Kick Effective Short,Stoppage,Score,53.3
23827,GWS GIANTS,Jesse Hogan,,Kick Ineffective,Stoppage,Score,36.4
23832,GWS GIANTS,James Peatling,Jake Riccardi,Handball Effective,Stoppage,Turnover,100.9
23832,GWS GIANTS,Jake Riccardi,,Kick Ineffective,Stoppage,Turnover,97.5
23834,GWS GIANTS,Tom Green,James Peatling,Kick Effective Short,Intercept,Turnover,109.9
23837,GWS GIANTS,Harry Perryman,Toby McMullin,Handball Effective,Stoppage,Stoppage,119.5
23837,GWS GIANTS,Toby McMullin,Finn Callaghan,Handball Effective,Stoppage,Stoppage,117
23837,GWS GIANTS,Finn Callaghan,Connor Idun,Handball Effective,Stoppage,Stoppage,117.1
23837,GWS GIANTS,Connor Idun,Nick Haynes,Kick Effective Short,Stoppage,Stoppage,123
23837,GWS GIANTS,Nick Haynes,Brent Daniels,Kick Effective Long,Stoppage,Stoppage,116.7
23837,GWS GIANTS,Brent Daniels,,Ground Kick,Stoppage,Stoppage,62.4
23838,GWS GIANTS,Brent Daniels,Xavier O'Halloran,Kick Effective Short,Stoppage,Score,43
23838,GWS GIANTS,Xavier O'Halloran,,Kick Ineffective,Stoppage,Score,27.7
23840,GWS GIANTS,Jake Riccardi,,Kick Ineffective,Intercept,Turnover,139.2
23842,GWS GIANTS,Finn Callaghan,Harry Perryman,Handball Effective,Intercept,Turnover,97.6
23842,GWS GIANTS,Harry Perryman,Kieren Briggs,Handball Effective,Intercept,Turnover,98.7
23842,GWS GIANTS,Kieren Briggs,Ryan Angwin,Handball Effective,Intercept,Turnover,97.2
23842,GWS GIANTS,Ryan Angwin,,Kick Effective Long,Intercept,Turnover,83.7
23844,GWS GIANTS,Ryan Angwin,,Out on Full Kick In,Intercept,Score,79.4
23847,GWS GIANTS,Lachie Whitfield,,Ground Kick,Stoppage,Turnover,
23852,GWS GIANTS,Lachie Whitfield,,Kick Ineffective,Kick-in,Turnover,152
23854,GWS GIANTS,Leek Aleer,,Kick Effective Long,Intercept,Stoppage,160.3
23855,GWS GIANTS,Connor Idun,Jacob Wehr,Handball Effective,Stoppage,Pre-Clearance Turnover,126.5
23855,GWS GIANTS,Jacob Wehr,Finn Callaghan,Handball Effective,Stoppage,Pre-Clearance Turnover,130.9
23855,GWS GIANTS,Finn Callaghan,,Handball Ineffective,Stoppage,Pre-Clearance Turnover,128.8
23857,GWS GIANTS,Harry Himmelberg,Nick Haynes,Kick Backwards,Intercept,Turnover,152.3
23857,GWS GIANTS,Nick Haynes,Leek Aleer,Kick Effective Short,Intercept,Turnover,154.8
23857,GWS GIANTS,Leek Aleer,Harvey Thomas,Kick Effective Short,Intercept,Turnover,142.7
23857,GWS GIANTS,Harvey Thomas,Toby McMullin,Handball Effective,Intercept,Turnover,115.5
23857,GWS GIANTS,Toby McMullin,,Kick Effective Long,Intercept,Turnover,108.6
23859,GWS GIANTS,Ryan Angwin,Jake Riccardi,Handball Effective,Intercept,Turnover,72.3
23863,GWS GIANTS,Jacob Wehr,,Kick Ineffective,Stoppage,Turnover,66.4
23865,GWS GIANTS,Harry Himmelberg,Nick Haynes,Kick Effective Short,Kick-in,Turnover,159.9
23867,GWS GIANTS,Kieren Briggs,Kieren Briggs,Handball Ineffective,Stoppage,Pre-Clearance Turnover,162.2
23867,GWS GIANTS,Kieren Briggs,,Ground Kick,Stoppage,Pre-Clearance Turnover,159.8
23869,GWS GIANTS,Lachie Whitfield,James Peatling,Handball Effective,Stoppage,Turnover,102.1
23869,GWS GIANTS,James Peatling,Harry Perryman,Handball Effective,Stoppage,Turnover,101.9
23869,GWS GIANTS,Harry Perryman,Toby Greene,Kick Effective Short,Stoppage,Turnover,105.2
23869,GWS GIANTS,Toby Greene,Ryan Angwin,Kick Effective Short,Stoppage,Turnover,104.6
23869,GWS GIANTS,Ryan Angwin,,Kick Effective Long,Stoppage,Turnover,73
23871,GWS GIANTS,Brent Daniels,,Handball Ineffective,Intercept,Turnover,29.2
23874,GWS GIANTS,Nick Haynes,Jesse Hogan,Kick Effective Long,Intercept,Turnover,142.6
23874,GWS GIANTS,Jesse Hogan,,Kick Effective Long,Intercept,Turnover,107.9
23875,GWS GIANTS,Kieren Briggs,,Ground Kick,Stoppage,Pre-Clearance Turnover,80.7
23876,GWS GIANTS,Leek Aleer,Aaron Cadman,Kick Effective Long,Intercept,Turnover,150.8
23883,GWS GIANTS,Harvey Thomas,Toby McMullin,Handball Effective,Stoppage,Stoppage,144.8
23883,GWS GIANTS,Toby McMullin,Toby Bedford,Kick Effective Long,Stoppage,Stoppage,151
23884,GWS GIANTS,Lachie Whitfield,,Ground Kick,Stoppage,Pre-Clearance Turnover,
23887,GWS GIANTS,Lachie Whitfield,,Kick Effective Long,Kick-in,Turnover,152.8
23887,GWS GIANTS,Tom Green,,Kick Ineffective,Kick-in,Turnover,123.6
23892,GWS GIANTS,Connor Idun,Ryan Angwin,Handball Ineffective,Intercept,Turnover,134.6
23892,GWS GIANTS,Ryan Angwin,Tom Green,Handball Ineffective,Intercept,Turnover,136.6
23892,GWS GIANTS,Tom Green,Finn Callaghan,Handball Effective,Intercept,Turnover,120.9
23892,GWS GIANTS,Finn Callaghan,,Kick Ineffective,Intercept,Turnover,112.2
23894,GWS GIANTS,Kieren Briggs,,Handball Ineffective,Stoppage,Pre-Clearance Turnover,144.3
23897,GWS GIANTS,Leek Aleer,Nick Haynes,Kick Backwards,Intercept,Turnover,147.4
23897,GWS GIANTS,Nick Haynes,Harry Himmelberg,Kick Effective Short,Intercept,Turnover,153.4
23897,GWS GIANTS,Harry Himmelberg,Harry Perryman,Handball Effective,Intercept,Turnover,132.1
23899,GWS GIANTS,Nick Haynes,,Out on Full Kick In,Intercept,Turnover,156.5
23901,GWS GIANTS,Lachie Whitfield,Tom Green,Kick Effective Long,Kick-in,Turnover,153.6
23901,GWS GIANTS,Tom Green,Brent Daniels,Kick Ineffective,Kick-in,Turnover,124
23908,GWS GIANTS,Finn Callaghan,,Kick Ineffective,Stoppage,Turnover,137.5
23910,GWS GIANTS,Lachie Whitfield,Harry Himmelberg,Handball Effective,Kick-in,Stoppage,163.8
23910,GWS GIANTS,Harry Himmelberg,,Kick Effective Long,Kick-in,Stoppage,158.8
23910,GWS GIANTS,Lachie Whitfield,,Ground Kick,Kick-in,Stoppage,137.6
23913,GWS GIANTS,Connor Idun,Lachie Whitfield,Handball Effective,Intercept,Turnover,145.4
23915,GWS GIANTS,Leek Aleer,Nick Haynes,Handball Effective,Intercept,Stoppage,154.7
23915,GWS GIANTS,Nick Haynes,,Kick Effective Long,Intercept,Stoppage,155
23917,GWS GIANTS,Lachie Whitfield,Lachie Whitfield,Handball Effective,Stoppage,Stoppage,137.9
23917,GWS GIANTS,Brent Daniels,Harry Himmelberg,Kick Effective Short,Stoppage,Stoppage,118.2
23917,GWS GIANTS,Harry Himmelberg,Jacob Wehr,Kick Effective Short,Stoppage,Stoppage,115.8
23917,GWS GIANTS,Jacob Wehr,,Kick Effective Long,Stoppage,Stoppage,80.8
23918,GWS GIANTS,Finn Callaghan,,Kick Ineffective,Stoppage,Stoppage,46.5
23919,GWS GIANTS,Kieren Briggs,,Ground Kick,Stoppage,Pre-Clearance Turnover,
23922,GWS GIANTS,Toby Greene,,Kick Effective Long,Stoppage,Score,40.8
23924,GWS GIANTS,Lachie Whitfield,Toby McMullin,Kick Effective Short,Intercept,Turnover,118.6
23924,GWS GIANTS,Toby McMullin,,Kick Effective Long,Intercept,Turnover,104
23927,GWS GIANTS,Sam Taylor,Lachie Whitfield,Kick Effective Short,Intercept,Turnover,156.9
23927,GWS GIANTS,Lachie Whitfield,,Kick Ineffective,Intercept,Turnover,155.3
23930,GWS GIANTS,Connor Idun,Nick Haynes,Out on Full Kick In,Intercept,Turnover,165.6
23930,GWS GIANTS,Nick Haynes,Sam Taylor,Handball Effective,Intercept,Turnover,162.9
23930,GWS GIANTS,Sam Taylor,Nick Haynes,Handball Effective,Intercept,Turnover,156.2
23930,GWS GIANTS,Nick Haynes,,Kick Effective Long,Intercept,Turnover,154.3
23930,GWS GIANTS,James Peatling,,Kick Effective Long,Intercept,Turnover,103.6
23932,GWS GIANTS,Jacob Wehr,Nick Haynes,Handball Effective,Intercept,Stoppage,95.4
23932,GWS GIANTS,Nick Haynes,,Kick Ineffective,Intercept,Stoppage,103.8
23933,GWS GIANTS,Brent Daniels,,Ground Kick,Stoppage,Stoppage,
23934,GWS GIANTS,Brent Daniels,Tom Green,Kick Ineffective,Stoppage,Stoppage,90.2
23934,GWS GIANTS,Tom Green,Kieren Briggs,Kick Ineffective,Stoppage,Stoppage,87.8
23934,GWS GIANTS,Kieren Briggs,Xavier O'Halloran,Ground Kick,Stoppage,Stoppage,77.2
23934,GWS GIANTS,Xavier O'Halloran,,Kick Ineffective,Stoppage,Stoppage,59
23936,GWS GIANTS,Kieren Briggs,Tom Green,Handball Effective,Stoppage,Turnover,44.8
23936,GWS GIANTS,Tom Green,,Kick Effective Long,Stoppage,Turnover,41.7
23940,GWS GIANTS,Sam Taylor,Nick Haynes,Kick Effective Long,Intercept,Turnover,122.3
23940,GWS GIANTS,Nick Haynes,Toby McMullin,Kick Effective Short,Intercept,Turnover,107.6
23940,GWS GIANTS,Toby McMullin,,Kick Effective Long,Intercept,Turnover,93
23942,GWS GIANTS,Ryan Angwin,,Handball Ineffective,Intercept,Stoppage,94.7
23943,GWS GIANTS,Toby Greene,Kieren Briggs,Kick Ineffective,Stoppage,Stoppage,97.9
23947,GWS GIANTS,Leek Aleer,,Kick Effective Long,Intercept,Turnover,152.1
23949,GWS GIANTS,Leek Aleer,Jesse Hogan,Kick Backwards,Intercept,Turnover,150.6
23949,GWS GIANTS,Jesse Hogan,,Kick Effective Long,Intercept,Turnover,159.6
23953,GWS GIANTS,Ryan Angwin,Toby Bedford,Kick Effective Long,Intercept,End of Quarter,132.6
23953,GWS GIANTS,Toby Bedford,Toby Bedford,Handball Effective,Intercept,End of Quarter,112.6
24947,Sydney Swans,Errol Gulden,Harry Cunningham,Handball Effective,Intercept,Turnover,145.5
24947,Sydney Swans,Harry Cunningham,,Kick Effective Long,Intercept,Turnover,154.2
24949,Sydney Swans,Nick Blakey,Tom Papley,Kick Effective Short,Intercept,Turnover,131.3
24949,Sydney Swans,Tom Papley,Justin McInerney,Kick Effective Short,Intercept,Turnover,140.3
24949,Sydney Swans,Justin McInerney,Chad Warner,Kick Effective Short,Intercept,Turnover,134.2
24949,Sydney Swans,Chad Warner,Justin McInerney,Kick Effective Long,Intercept,Turnover,115.1
24949,Sydney Swans,Justin McInerney,Isaac Heeney,Kick Effective Short,Intercept,Turnover,98.3
24949,Sydney Swans,Isaac Heeney,,Kick Effective Long,Intercept,Turnover,77.6
24951,Sydney Swans,Errol Gulden,James Rowbottom,Handball Effective,Intercept,Turnover,90.9
24951,Sydney Swans,James Rowbottom,,Handball Ineffective,Intercept,Turnover,88.7
24953,Sydney Swans,Oliver Florent,,Ground Kick,Stoppage,Turnover,77.8
24956,Sydney Swans,Lewis Melican,,Kick Ineffective,Intercept,Turnover,152.4
24960,Sydney Swans,Harry Cunningham,,Out on Full Kick In,Intercept,Stoppage,150
24962,Sydney Swans,Harry Cunningham,Dane Rampe,Handball Effective,Intercept,Turnover,124.9
24962,Sydney Swans,Dane Rampe,Will Hayward,Kick Effective Short,Intercept,Turnover,132.5
24962,Sydney Swans,Will Hayward,Tom Papley,Kick Effective Short,Intercept,Turnover,132.3
24962,Sydney Swans,Tom Papley,Braeden Campbell,Kick Effective Short,Intercept,Turnover,119.5
24962,Sydney Swans,Braeden Campbell,Harry Cunningham,Kick Effective Short,Intercept,Turnover,125
24962,Sydney Swans,Harry Cunningham,Aaron Francis,Kick Backwards,Intercept,Turnover,102.7
24962,Sydney Swans,Aaron Francis,Justin McInerney,Kick Effective Short,Intercept,Turnover,107.3
24962,Sydney Swans,Justin McInerney,Jake Lloyd,Kick Effective Short,Intercept,Turnover,102.1
24962,Sydney Swans,Jake Lloyd,Oliver Florent,Handball Effective,Intercept,Turnover,97.5
24962,Sydney Swans,Oliver Florent,,Kick Ineffective,Intercept,Turnover,89.1
24964,Sydney Swans,Joel Amartey,,Kick Effective Short,Intercept,Score,7.4
24965,Sydney Swans,Isaac Heeney,Hayden McLean,Handball Effective,Stoppage,Turnover,77.6
24965,Sydney Swans,Hayden McLean,Errol Gulden,Knock On,Stoppage,Turnover,79.6
24967,Sydney Swans,Isaac Heeney,James Rowbottom,Kick Effective Short,Stoppage,Turnover,113
24969,Sydney Swans,Tom Papley,Isaac Heeney,Handball Effective,Intercept,Stoppage,87.4
24970,Sydney Swans,Oliver Florent,Tom Papley,Handball Effective,Stoppage,Score,82.7
24970,Sydney Swans,Tom Papley,Joel Amartey,Kick Effective Short,Stoppage,Score,46.3
24970,Sydney Swans,Joel Amartey,,Kick Effective Short,Stoppage,Score,29.2
24974,Sydney Swans,Nick Blakey,Lewis Melican,Handball Effective,Intercept,Score,123.7
24974,Sydney Swans,Lewis Melican,Errol Gulden,Handball Effective,Intercept,Score,130.1
24974,Sydney Swans,Errol Gulden,Logan McDonald,Kick Effective Short,Intercept,Score,132.8
24974,Sydney Swans,Logan McDonald,Justin McInerney,Kick Effective Short,Intercept,Score,133.8
24974,Sydney Swans,Justin McInerney,Braeden Campbell,Handball Effective,Intercept,Score,99
24974,Sydney Swans,Braeden Campbell,Sam Wicks,Kick Effective Long,Intercept,Score,88.7
24974,Sydney Swans,Sam Wicks,Hayden McLean,Kick Effective Short,Intercept,Score,48.1
24974,Sydney Swans,Hayden McLean,,Kick Effective Short,Intercept,Score,38
24975,Sydney Swans,Isaac Heeney,Chad Warner,Handball Effective,Stoppage,Pre-Clearance Turnover,75.1
24979,Sydney Swans,Nick Blakey,Oliver Florent,Handball Effective,Kick-in,Turnover,148.2
24979,Sydney Swans,Oliver Florent,Brodie Grundy,Kick Effective Long,Kick-in,Turnover,145.5
24979,Sydney Swans,Brodie Grundy,James Rowbottom,Handball Effective,Kick-in,Turnover,103.1
24981,Sydney Swans,Taylor Adams,,Kick Effective Long,Stoppage,Turnover,70.9
24983,Sydney Swans,Oliver Florent,,Kick Effective Long,Kick-in,Stoppage,144.9
24987,Sydney Swans,Errol Gulden,Justin McInerney,Kick Effective Short,Intercept,Score,138.7
24987,Sydney Swans,Justin McInerney,Joel Amartey,Kick Effective Long,Intercept,Score,131.8
24987,Sydney Swans,Joel Amartey,Harry Cunningham,Handball Effective,Intercept,Score,98.4
24987,Sydney Swans,Harry Cunningham,Lewis Melican,Kick Backwards,Intercept,Score,121.6
24987,Sydney Swans,Lewis Melican,Jake Lloyd,Kick Effective Short,Intercept,Score,128.6
24987,Sydney Swans,Jake Lloyd,Oliver Florent,Kick Effective Short,Intercept,Score,117
24987,Sydney Swans,Oliver Florent,Braeden Campbell,Kick Effective Short,Intercept,Score,94.3
24987,Sydney Swans,Braeden Campbell,Hayden McLean,Kick Effective Long,Intercept,Score,76.2
24987,Sydney Swans,Hayden McLean,,Kick Ineffective,Intercept,Score,37.7
24989,Sydney Swans,Errol Gulden,Chad Warner,Kick Effective Short,Intercept,Score,51.3
24989,Sydney Swans,Chad Warner,,Kick Effective Long,Intercept,Score,46.8
24992,Sydney Swans,Nick Blakey,Tom Papley,Handball Effective,Intercept,Turnover,114.8
