SEASON_ID,GROUP_ROUND,MATCH_ID,shots.period,shots.periodSecs,shots.player.displayName,PERSON_ID,shots.squad.code,SQUAD_NAME,shots.details.angleGroup,shots.details.distanceGroup,shots.details.origin,shots.details.type,shots.details.location.x,shots.details.location.xStd,shots.details.location.y,shots.details.location.yStd,shots.details.locationRotated.x,shots.details.locationRotated.xStd,shots.details.locationRotated.y,shots.details.locationRotated.yStd,shots.result.name,shots.result.code,shots.result.points,shots.result.pointsExpected,shots.result.accuracyExpected,shots.score.homePoints,shots.score.awayPoints
2023,R01,266568802,2,150,P.Curtis,1002947,NM,North Melbourne,Right Corridor,15-30m,General Play,General Play Snap,61.6,61.6,-10.2,-11.1,61.6,61.6,-10.2,-11.1,Goal,G,6,2.765765766,0.396396396,34,21
2023,R01,266568802,2,343,P.Curtis,1002947,NM,North Melbourne,Left Acute,40-50m,Free Kick,Set Shot Regular,49.2,49.2,34.5,37.7,49.2,49.2,34.5,37.7,Missed Shot,M,0,2.457142857,0.336054422,34,21
2023,R01,266568802,2,585,J.Goater,1017118,NM,North Melbourne,Right Corridor,50m+,Free Kick,General Play Regular,29.5,29.5,-8.8,-9.6,29.5,29.5,-8.8,-9.6,Behind,B,1,2.243027888,0.298804781,35,21
2023,R01,266568802,2,942,J.Stephenson,1002240,NM,North Melbourne,Right Corridor,30-40m,Mark,Set Shot Regular,49.4,49.4,-24.2,-26.5,49.4,49.4,-24.2,-26.5,Behind,B,1,4.301079137,0.663669065,36,21
2023,R01,266568802,2,1108,J.Darling,290838,WCE,West Coast Eagles,Left Corridor,30-40m,Free Kick,Set Shot Regular,-55.3,-55.3,-18.6,-20.3,55.3,55.3,18.6,20.3,Behind,B,1,4.306197286,0.665199853,36,22
2023,R01,266568802,2,1198,P.Curtis,1002947,NM,North Melbourne,Right Acute,0-15m,Mark,Set Shot Snap,70.8,70.8,-8.8,-9.6,70.8,70.8,-8.8,-9.6,Goal,G,6,4.194244604,0.654676259,42,22
2023,R01,266568802,2,1303,C.Comben,1015781,NM,North Melbourne,Right Boundary,30-40m,General Play,General Play Snap,66.7,66.7,-27.1,-29.6,66.7,66.7,-27.1,-29.6,Missed Shot,M,0,1.780346821,0.231213873,42,22
2023,R01,266568802,2,1427,N.Larkey,1001017,NM,North Melbourne,Right Acute,30-40m,Free Kick,Set Shot Regular,58.6,58.6,-26.1,-28.5,58.6,58.6,-26.1,-28.5,Goal,G,6,3.118653422,0.444260486,49,22
2023,R01,266568802,2,1565,J.Jones,998791,WCE,West Coast Eagles,Right Acute,40-50m,Free Kick,General Play Regular,-53.7,-53.7,34.3,37.5,53.7,53.7,-34.3,-37.5,Goal,G,6,2.35443038,0.329113924,49,28
2023,R01,266568802,3,84,N.Larkey,1001017,NM,North Melbourne,Left Acute,0-15m,General Play,General Play Regular,-72.4,-72.4,-6.4,-7,72.4,72.4,6.4,7,Goal,G,6,4.068493151,0.630136986,55,28
2023,R01,266568802,3,188,J.Darling,290838,WCE,West Coast Eagles,Right Boundary,15-30m,Mark,Set Shot Snap,67.3,67.3,-24.9,-27.2,67.3,67.3,-24.9,-27.2,Missed Shot,M,0,2.260162602,0.296747967,55,28
2023,R01,266568802,3,388,C.Comben,1015781,NM,North Melbourne,In Front,0-15m,General Play,Ground Kick,-22.4,-22.4,6.5,7.1,22.4,22.4,-6.5,-7.1,Goal,G,6,5.945273632,0.989552239,61,28
2023,R01,266568802,3,465,T.Kelly,295898,WCE,West Coast Eagles,Right Acute,0-15m,General Play,General Play Snap,73.6,73.6,-5.5,-6,73.6,73.6,-5.5,-6,Goal,G,6,3.402777778,0.509259259,61,34
2023,R01,266568802,3,610,C.Comben,1015781,NM,North Melbourne,In Front,40-50m,Mark,Set Shot Regular,-30.7,-30.7,-2.5,-2.7,30.7,30.7,2.5,2.7,Missed Shot,M,0,3.914017341,0.593208092,61,34
2023,R01,266568802,3,633,N.Larkey,1001017,NM,North Melbourne,In Front,0-15m,Mark,Set Shot Regular,-72.2,-72.2,0.8,0.9,72.2,72.2,-0.8,-0.9,Goal,G,6,5.990500317,0.998100063,67,34
2023,R01,266568802,3,713,T.Powell,1011659,NM,North Melbourne,Left Corridor,40-50m,General Play,General Play Snap,-39.5,-39.5,-11.6,-12.7,39.5,39.5,11.6,12.7,Behind,B,1,2.532653061,0.357142857,68,34
2023,R01,266568802,3,828,R.Ginbey,1023025,WCE,West Coast Eagles,Right Corridor,15-30m,General Play,General Play Snap,55.5,55.5,-14.5,-15.8,55.5,55.5,-14.5,-15.8,Behind,B,1,2.765765766,0.396396396,68,35
2023,R01,266568802,3,1016,B.Cunnington,280921,NM,North Melbourne,Left Corridor,30-40m,General Play,General Play Regular,-43.7,-43.7,-7.6,-8.3,43.7,43.7,7.6,8.3,Missed Shot,M,0,2.63322884,0.376175549,68,35
2023,R01,266568802,3,1142,J.Cripps,290826,WCE,West Coast Eagles,Left Boundary,15-30m,Mark,Set Shot Snap,66.7,66.7,25,27.3,66.7,66.7,25,27.3,Goal,G,6,3.193548387,0.451612903,69,41
2023,R01,266568802,3,1256,J.Darling,290838,WCE,West Coast Eagles,Right Corridor,30-40m,General Play,General Play Snap,50,50,-11,-12,50,50,-11,-12,Behind,B,1,1.533333333,0.19047619,69,42
2023,R01,266568802,3,1291,L.Ryan,1004364,WCE,West Coast Eagles,Right Acute,0-15m,General Play,General Play Snap,70.2,70.2,-10.4,-11.4,70.2,70.2,-10.4,-11.4,Goal,G,6,4.666666667,0.743589744,69,48
2023,R01,266568802,3,1553,O.Allen,1004385,WCE,West Coast Eagles,Right Corridor,15-30m,Mark,Set Shot Regular,58.4,58.4,-15.5,-16.9,58.4,58.4,-15.5,-16.9,Goal,G,6,5.113107822,0.822938689,69,54
2023,R01,266568802,3,1804,N.Long,1023496,WCE,West Coast Eagles,Right Corridor,30-40m,General Play,General Play Snap,49.6,49.6,-15.7,-17.2,49.6,49.6,-15.7,-17.2,Missed Shot,M,0,2.666666667,0.374898126,69,54
2023,R01,266568802,4,40,L.Ryan,1004364,WCE,West Coast Eagles,Right Corridor,15-30m,Mark,Set Shot Regular,-62.2,-62.2,10.5,11.5,62.2,62.2,-10.5,-11.5,Goal,G,6,5.113107822,0.822938689,69,60
2023,R01,266568802,4,124,L.Davies-Uniacke,1002267,NM,North Melbourne,Right Corridor,50m+,Free Kick,General Play Regular,27.7,27.7,-18.8,-20.5,27.7,27.7,-18.8,-20.5,Behind,B,1,2.411082474,0.329896907,70,60
2023,R01,266568802,4,370,J.Darling,290838,WCE,West Coast Eagles,Right Acute,50m+,Mark,Set Shot Regular,-42.1,-42.1,36.1,39.4,42.1,42.1,-36.1,-39.4,Behind,B,1,1.732111693,0.232111693,70,61
2023,R01,266568802,4,548,C.Zurhaar,998484,NM,North Melbourne,Left Acute,30-40m,Free Kick,Set Shot Regular,59,59,25.4,27.8,59,59,25.4,27.8,Goal,G,6,3.412345679,0.499382716,76,61
2023,R01,266568802,4,621,N.Larkey,1001017,NM,North Melbourne,Right Corridor,30-40m,General Play,General Play Snap,43.7,43.7,-3.5,-3.8,43.7,43.7,-3.5,-3.8,Goal,G,6,2.666666667,0.374898126,82,61
2023,R01,266568802,4,723,J.Cripps,290826,WCE,West Coast Eagles,Left Corridor,40-50m,Mark,Set Shot Regular,-42.9,-42.9,-25.9,-28.3,42.9,42.9,25.9,28.3,Behind,B,1,3.475141736,0.514391627,82,62
2023,R01,266568802,4,809,L.Ryan,1004364,WCE,West Coast Eagles,Left Corridor,15-30m,Mark,Set Shot Regular,-61.8,-61.8,-9.4,-10.3,61.8,61.8,9.4,10.3,Goal,G,6,5.19803516,0.840744571,82,68
2023,R01,266568802,4,886,N.Long,1023496,WCE,West Coast Eagles,In Front,0-15m,General Play,General Play Regular,-73.4,-73.4,0.8,0.9,73.4,73.4,-0.8,-0.9,Goal,G,6,5.945273632,0.989552239,82,74
2023,R01,266568802,4,967,B.Scott,1006058,NM,North Melbourne,Right Corridor,40-50m,General Play,General Play Regular,34.6,34.6,-15.3,-16.7,34.6,34.6,-15.3,-16.7,Behind,B,1,2.67191601,0.380577428,83,74
2023,R01,266568802,4,1062,C.Comben,1015781,NM,North Melbourne,Right Corridor,15-30m,General Play,General Play Snap,52.9,52.9,-4.1,-4.5,52.9,52.9,-4.1,-4.5,Behind,B,1,3.735701906,0.565857886,84,74
2023,R01,266568802,4,1189,W.Phillips,1012829,NM,North Melbourne,Right Acute,30-40m,General Play,General Play Regular,54.5,54.5,-28.9,-31.6,54.5,54.5,-28.9,-31.6,Behind,B,1,2.067620286,0.269180754,85,74
2023,R01,266568802,4,1322,O.Allen,1004385,WCE,West Coast Eagles,Right Acute,50m+,Mark,Set Shot Regular,-38.4,-38.4,38.8,42.4,38.4,38.4,-38.8,-42.4,Behind,B,1,1.732111693,0.232111693,85,75
2023,R01,266568802,4,1483,A.Gaff,290801,WCE,West Coast Eagles,In Front,40-50m,General Play,General Play Regular,-39.7,-39.7,1,1.1,39.7,39.7,-1,-1.1,Behind,B,1,2.88,0.41,85,76
2023,R01,266568802,4,1578,L.Shuey,280078,WCE,West Coast Eagles,Left Corridor,40-50m,Free Kick,Set Shot Regular,-42.3,-42.3,-26.7,-29.2,42.3,42.3,26.7,29.2,Goal,G,6,3.475141736,0.514391627,85,82
2023,R01,266568802,4,1723,C.Taylor,1006137,NM,North Melbourne,Left Corridor,15-30m,Mark,Set Shot Regular,56.3,56.3,4,4.4,56.3,56.3,4,4.4,Behind,B,1,5.19803516,0.840744571,86,82
2023,R01,266571362,1,102,T.Marshall,1004998,PA,Port Adelaide,Left Boundary,30-40m,Mark,Set Shot Snap,69.3,66.4,31.5,36.1,69.3,66.4,31.5,36.1,Goal,G,6,2.737442922,0.385844749,6,0
2023,R01,266571362,1,235,J.Horne-Francis,1011640,PA,Port Adelaide,Left Corridor,50m+,General Play,General Play Regular,42.4,40.6,30.9,35.4,42.4,40.6,30.9,35.4,Goal,G,6,1.666666667,0.2,12,0
2023,R01,266571362,1,391,C.Dixon,280711,PA,Port Adelaide,Right Acute,50m+,Mark,Set Shot Regular,44.4,42.5,-35,-40.1,44.4,42.5,-35,-40.1,Behind,B,1,1.732111693,0.232111693,13,0
2023,R01,266571362,1,616,O.McInerney,1005521,BL,Brisbane Lions,Left Acute,50m+,Mark,Set Shot Regular,-42.5,-40.7,-36.9,-42.3,42.5,40.7,36.9,42.3,Goal,G,6,1.907058824,0.256470588,13,6
2023,R01,266571362,1,888,W.Rioli,296225,PA,Port Adelaide,Left Corridor,15-30m,Free Kick,Set Shot Regular,65.3,62.6,14.7,16.9,65.3,62.6,14.7,16.9,Goal,G,6,5.19803516,0.840744571,20,6
2023,R01,266571362,1,1137,M.Georgiades,1010174,PA,Port Adelaide,Right Boundary,30-40m,Mark,Set Shot Regular,66.5,63.7,-33.7,-38.6,66.5,63.7,-33.7,-38.6,Missed Shot,M,0,2.049407115,0.264822134,20,6
2023,R01,266571362,1,1170,O.Fantasia,296334,PA,Port Adelaide,Right Acute,0-15m,General Play,General Play Snap,79.1,75.8,-5.6,-6.4,79.1,75.8,-5.6,-6.4,Behind,B,1,3.402777778,0.509259259,21,6
2023,R01,266571362,1,1292,M.Georgiades,1010174,PA,Port Adelaide,Right Corridor,0-15m,General Play,General Play Regular,72.1,69.1,-5,-5.7,72.1,69.1,-5,-5.7,Behind,B,1,3.022727273,0.439393939,22,6
2023,R01,266571362,1,1449,C.Cameron,990609,BL,Brisbane Lions,Left Acute,50m+,Free Kick,Set Shot Regular,-51.8,-49.6,-41.6,-47.7,51.8,49.6,41.6,47.7,Behind,B,1,1.907058824,0.256470588,22,7
2023,R01,266571362,1,1589,O.Fantasia,296334,PA,Port Adelaide,Left Corridor,40-50m,Mark,Set Shot Regular,40.1,38.4,18.3,21,40.1,38.4,18.3,21,Behind,B,1,3.475141736,0.514391627,23,7
2023,R01,266571362,1,1800,J.Daniher,294518,BL,Brisbane Lions,Left Corridor,15-30m,Mark,Set Shot Regular,-63.1,-60.5,-11.6,-13.3,63.1,60.5,11.6,13.3,Goal,G,6,5.01843318,0.804147465,23,13
2023,R01,266571362,2,134,D.Rich,271072,BL,Brisbane Lions,In Front,40-50m,Free Kick,Set Shot Regular,39.9,38.2,2.7,3.1,39.9,38.2,2.7,3.1,Goal,G,6,3.914017341,0.593208092,23,19
2023,R01,266571362,2,287,C.Dixon,280711,PA,Port Adelaide,Right Acute,50m+,Mark,Set Shot Regular,-50.3,-48.2,37.7,43.2,50.3,48.2,-37.7,-43.2,Missed Shot,M,0,1.732111693,0.232111693,23,19
2023,R01,266571362,2,374,E.Hipwood,993953,BL,Brisbane Lions,Left Acute,40-50m,Mark,Set Shot Regular,62.9,60.3,35.3,40.5,62.9,60.3,35.3,40.5,Goal,G,6,2.457142857,0.336054422,23,25
2023,R01,266571362,2,515,C.Dixon,280711,PA,Port Adelaide,Right Acute,40-50m,Mark,Set Shot Regular,-58.2,-55.8,33.9,38.9,58.2,55.8,-33.9,-38.9,Behind,B,1,2.556807512,0.358059468,24,25
2023,R01,266571362,2,644,S.Powell-Pepper,993979,PA,Port Adelaide,Left Acute,0-15m,General Play,General Play Regular,-79.6,-76.3,-4.3,-4.9,79.6,76.3,4.3,4.9,Missed Shot,M,0,4.379310345,0.689655172,24,25
2023,R01,266571362,2,678,M.Bergman,1009191,PA,Port Adelaide,Right Corridor,15-30m,General Play,General Play Snap,-58.4,-56,7,8,58.4,56,-7,-8,Behind,B,1,2.722482436,0.382903981,25,25
2023,R01,266571362,2,856,J.Horne-Francis,1011640,PA,Port Adelaide,Right Corridor,50m+,General Play,General Play Regular,-26.2,-25.1,21.3,24.4,26.2,25.1,-21.3,-24.4,Behind,B,1,2.416893733,0.326975477,26,25
2023,R01,266571362,2,887,W.Ashcroft,1023517,BL,Brisbane Lions,Left Corridor,40-50m,General Play,General Play Snap,43.5,41.7,11.7,13.4,43.5,41.7,11.7,13.4,Goal,G,6,2.796428571,0.398214286,26,31
2023,R01,266571362,2,1121,W.Rioli,296225,PA,Port Adelaide,Left Corridor,40-50m,Mark,General Play Regular,-49.5,-47.4,-21.4,-24.5,49.5,47.4,21.4,24.5,Goal,G,6,2.796428571,0.398214286,32,32
2023,R01,266571362,2,1449,C.McKenna,997846,BL,Brisbane Lions,Left Corridor,50m+,General Play,General Play Regular,34.3,32.8,27.3,31.3,34.3,32.8,27.3,31.3,Goal,G,6,2.005208333,0.244791667,32,39
2023,R01,266571362,2,1548,J.Gunston,291351,BL,Brisbane Lions,Left Acute,40-50m,Mark,Set Shot Regular,50.6,48.5,31.5,36.1,50.6,48.5,31.5,36.1,Goal,G,6,2.604617605,0.369047619,32,45
2023,R01,266571362,2,1721,M.Bergman,1009191,PA,Port Adelaide,Left Corridor,40-50m,General Play,General Play Regular,-42.5,-40.8,-14.6,-16.8,42.5,40.8,14.6,16.8,Behind,B,1,2.796428571,0.398214286,33,45
2023,R01,266571362,2,1923,Z.Bailey,1002312,BL,Brisbane Lions,Right Corridor,0-15m,General Play,General Play Snap,78.1,74.8,-4.1,-4.7,78.1,74.8,-4.1,-4.7,Goal,G,6,5.648760331,0.929752066,33,51
2023,R01,266571362,2,2108,C.Dixon,280711,PA,Port Adelaide,Left Corridor,30-40m,Mark,Set Shot Regular,-54.2,-51.9,-20.5,-23.5,54.2,51.9,20.5,23.5,Goal,G,6,4.306197286,0.665199853,39,51
2023,R01,266571362,3,56,T.Marshall,1004998,PA,Port Adelaide,Left Corridor,15-30m,Mark,Set Shot Regular,58.2,55.8,10.4,11.9,58.2,55.8,10.4,11.9,Goal,G,6,5.19803516,0.840744571,45,51
2023,R01,266571362,3,139,M.Georgiades,1010174,PA,Port Adelaide,Right Acute,15-30m,Mark,Set Shot Snap,70.2,67.3,-17.1,-19.6,70.2,67.3,-17.1,-19.6,Missed Shot,M,0,4.162352941,0.644705882,45,51
2023,R01,266571362,3,178,J.Daniher,294518,BL,Brisbane Lions,Right Boundary,15-30m,General Play,General Play Snap,-71.7,-68.7,21.1,24.2,71.7,68.7,-21.1,-24.2,Missed Shot,M,0,0.384615385,0,45,51
2023,R01,266571362,3,254,S.Powell-Pepper,993979,PA,Port Adelaide,Right Corridor,40-50m,Free Kick,Set Shot Regular,46.9,44.9,-25,-28.7,46.9,44.9,-25,-28.7,Behind,B,1,3.445456427,0.507555372,46,52
2023,R01,266571362,3,399,L.Jones,1011583,PA,Port Adelaide,Right Corridor,40-50m,Mark,Set Shot Regular,40.9,39.2,-13.1,-15,40.9,39.2,-13.1,-15,Goal,G,6,3.445456427,0.507555372,52,52
2023,R01,266571362,3,494,M.Georgiades,1010174,PA,Port Adelaide,In Front,0-15m,Mark,Set Shot Regular,71.7,68.7,0,0,71.7,68.7,0,0,Goal,G,6,5.990500317,0.998100063,58,52
2023,R01,266571362,3,653,D.Wilmot,1017067,BL,Brisbane Lions,Right Corridor,0-15m,Mark,Set Shot Regular,-71.2,-68.2,6.8,7.8,71.2,68.2,-6.8,-7.8,Behind,B,1,5.702970297,0.940594059,58,53
2023,R01,266571362,3,763,M.Georgiades,1010174,PA,Port Adelaide,Left Acute,30-40m,Free Kick,Set Shot Regular,61,58.4,20.6,23.6,61,58.4,20.6,23.6,Behind,B,1,3.412345679,0.499382716,59,53
2023,R01,266571362,3,831,T.Marshall,1004998,PA,Port Adelaide,Right Corridor,40-50m,Mark,Set Shot Regular,42.5,40.7,-12.6,-14.4,42.5,40.7,-12.6,-14.4,Goal,G,6,3.445456427,0.507555372,65,53
2023,R01,266571362,3,966,S.Powell-Pepper,993979,PA,Port Adelaide,Left Acute,30-40m,General Play,General Play Snap,56.7,54.3,24.9,28.5,56.7,54.3,24.9,28.5,Goal,G,6,2.532051282,0.358974359,71,53
2023,R01,266571362,3,1100,O.Wines,294318,PA,Port Adelaide,Right Corridor,50m+,Mark,Set Shot Regular,31.4,30.1,-10.5,-12,31.4,30.1,-10.5,-12,Behind,B,1,2.312530237,0.326076439,72,53
2023,R01,266571362,3,1265,L.Jones,1011583,PA,Port Adelaide,In Front,0-15m,General Play,Ground Kick,18.4,17.6,-26.3,-30.1,18.4,17.6,-26.3,-30.1,Goal,G,6,4.753488372,0.762790698,78,53
2023,R01,266571362,3,1345,W.Rioli,296225,PA,Port Adelaide,Right Acute,0-15m,General Play,General Play Snap,73.8,70.7,-9.9,-11.3,73.8,70.7,-9.9,-11.3,Goal,G,6,3.402777778,0.509259259,84,53
2023,R01,266571362,3,1846,L.McCarthy,293581,BL,Brisbane Lions,Left Corridor,30-40m,Free Kick,Set Shot Regular,-51.8,-49.6,-12.6,-14.4,51.8,49.6,12.6,14.4,Goal,G,6,4.306197286,0.665199853,84,59
2023,R01,266571362,3,1915,O.Fantasia,296334,PA,Port Adelaide,Right Acute,50m+,Mark,General Play Regular,45.6,43.7,-35.2,-40.4,45.6,43.7,-35.2,-40.4,Behind,B,1,1.732111693,0.232111693,85,59
2023,R01,266571362,3,2044,C.Dixon,280711,PA,Port Adelaide,Left Corridor,30-40m,Mark,Set Shot Regular,48.4,46.4,4.2,4.8,48.4,46.4,4.2,4.8,Goal,G,6,4.306197286,0.665199853,91,59
2023,R01,266571362,4,58,C.Rozee,1001299,PA,Port Adelaide,Left Corridor,50m+,Mark,Set Shot Regular,-38.6,-37,-33.5,-38.4,38.6,37,33.5,38.4,Missed Shot,M,0,2.349334601,0.33269962,91,59
2023,R01,266571362,4,132,C.Dixon,280711,PA,Port Adelaide,Right Corridor,40-50m,Mark,Set Shot Regular,-39.2,-37.6,4.4,5,39.2,37.6,-4.4,-5,Behind,B,1,3.445456427,0.507555372,93,59
2023,R01,266571362,4,200,C.Dixon,280711,PA,Port Adelaide,Right Corridor,15-30m,Mark,Set Shot Regular,-60.1,-57.6,8.7,10,60.1,57.6,-8.7,-10,Goal,G,6,5.113107822,0.822938689,99,59
2023,R01,266571362,4,368,O.Wines,294318,PA,Port Adelaide,Right Corridor,40-50m,Mark,Set Shot Regular,-37.8,-36.2,4.6,5.3,37.8,36.2,-4.6,-5.3,Goal,G,6,3.445456427,0.507555372,105,59
2023,R01,266571362,4,458,C.Rozee,1001299,PA,Port Adelaide,Right Corridor,50m+,General Play,General Play Regular,-38.8,-37.2,31.3,35.9,38.8,37.2,-31.3,-35.9,Goal,G,6,2.411082474,0.329896907,111,59
2023,R01,266571362,4,692,M.Georgiades,1010174,PA,Port Adelaide,Right Acute,40-50m,Mark,Set Shot Regular,-56.9,-54.5,41.7,47.8,56.9,54.5,-41.7,-47.8,Behind,B,1,2.556807512,0.358059468,112,59
2023,R01,266571362,4,1108,T.Marshall,1004998,PA,Port Adelaide,Right Acute,30-40m,Mark,Set Shot Regular,-59.5,-57,26.6,30.5,59.5,57,-26.6,-30.5,Goal,G,6,3.118653422,0.444260486,118,59
2023,R01,266571362,4,1336,Z.Bailey,1002312,BL,Brisbane Lions,In Front,40-50m,Free Kick,Set Shot Regular,43.3,41.5,0.2,0.2,43.3,41.5,0.2,0.2,Goal,G,6,3.914017341,0.593208092,118,65
2023,R01,266571362,4,1489,T.Marshall,1004998,PA,Port Adelaide,Right Acute,50m+,Mark,Set Shot Regular,-51.4,-49.2,40.9,46.9,51.4,49.2,-40.9,-46.9,Behind,B,1,1.732111693,0.232111693,119,65
2023,R01,266571362,4,1557,S.Powell-Pepper,993979,PA,Port Adelaide,Right Corridor,30-40m,General Play,General Play Snap,-56.1,-53.7,20.8,23.8,56.1,53.7,-20.8,-23.8,Behind,B,1,2.666666667,0.374898126,120,65
2023,R01,266571362,4,1623,C.Cameron,990609,BL,Brisbane Lions,Left Corridor,15-30m,General Play,General Play Snap,63.1,60.5,5.3,6.1,63.1,60.5,5.3,6.1,Behind,B,1,2.961187215,0.430365297,120,66
2023,R01,266571362,4,1681,J.Gunston,291351,BL,Brisbane Lions,Right Corridor,15-30m,General Play,General Play Snap,62.7,60.1,-8.4,-9.6,62.7,60.1,-8.4,-9.6,Goal,G,6,3.442718447,0.514563107,120,72
2023,R01,266571362,4,1866,L.Jones,1011583,PA,Port Adelaide,In Front,15-30m,Mark,Set Shot Regular,-54.4,-52.1,2.9,3.3,54.4,52.1,-2.9,-3.3,Goal,G,6,5.530398323,0.906359189,126,72
2023,R01,266570322,1,139,C.Petracca,298210,MELB,Melbourne,Right Acute,30-40m,General Play,General Play Snap,53.4,53.4,-28.2,-28.2,53.4,53.4,-28.2,-28.2,Behind,B,1,1.87628866,0.24742268,1,0
2023,R01,266570322,1,361,K.Pickett,1008541,MELB,Melbourne,Left Acute,15-30m,Mark,Set Shot Snap,68.4,68.4,11.4,11.4,68.4,68.4,11.4,11.4,Goal,G,6,4.263269639,0.66029724,7,0
2023,R01,266570322,1,507,T.Liberatore,290799,WB,Western Bulldogs,In Front,50m+,Free Kick,Set Shot Regular,-27.1,-27.1,-1,-1,27.1,27.1,1,1,Behind,B,1,2.609009009,0.371171171,7,1
2023,R01,266570322,1,600,M.Gawn,290528,MELB,Melbourne,Left Acute,15-30m,Mark,Set Shot Regular,61.8,61.8,23.1,23.1,61.8,61.8,23.1,23.1,Goal,G,6,4.263269639,0.66029724,13,1
2023,R01,266570322,1,760,K.Pickett,1008541,MELB,Melbourne,Right Acute,30-40m,Mark,Set Shot Regular,56.6,56.6,-23,-23,56.6,56.6,-23,-23,Behind,B,1,3.118653422,0.444260486,14,1
2023,R01,266570322,1,866,S.Darcy,1017126,WB,Western Bulldogs,Right Boundary,15-30m,General Play,General Play Regular,-69.9,-69.9,24.4,24.4,69.9,69.9,-24.4,-24.4,Behind,B,1,1.857142857,0.230519481,14,2
2023,R01,266570322,1,986,B.Grundy,293957,MELB,Melbourne,Left Corridor,50m+,Mark,Set Shot Regular,23.9,23.9,5.8,5.8,23.9,23.9,5.8,5.8,Missed Shot,M,0,2.349334601,0.33269962,14,2
2023,R01,266570322,1,1175,M.Bontempelli,297373,WB,Western Bulldogs,Right Corridor,0-15m,General Play,General Play Snap,-68,-68,5,5,68,68,-5,-5,Goal,G,6,3.797468354,0.582278481,14,8
2023,R01,266570322,1,1384,J.Ugle-Hagan,1009301,WB,Western Bulldogs,Left Corridor,15-30m,General Play,General Play Snap,-61.8,-61.8,-4.4,-4.4,61.8,61.8,4.4,4.4,Behind,B,1,3.986069652,0.616915423,14,9
2023,R01,266570322,1,1459,J.Ugle-Hagan,1009301,WB,Western Bulldogs,Left Corridor,40-50m,Mark,Set Shot Regular,-41.9,-41.9,-30.9,-30.9,41.9,41.9,30.9,30.9,Goal,G,6,3.36774744,0.492320819,14,15
2023,R01,266570322,1,1537,C.Petracca,298210,MELB,Melbourne,Left Corridor,40-50m,General Play,General Play Regular,32.9,32.9,13.1,13.1,32.9,32.9,13.1,13.1,Behind,B,1,2.796428571,0.398214286,15,15
2023,R01,266570322,1,1595,T.Sparrow,999391,MELB,Melbourne,Right Corridor,40-50m,Mark,Set Shot Regular,39.8,39.8,-27.9,-27.9,39.8,39.8,-27.9,-27.9,Goal,G,6,3.445456427,0.507555372,21,15
2023,R01,266570322,1,1688,A.Naughton,1002404,WB,Western Bulldogs,In Front,30-40m,Mark,Set Shot Regular,-43,-43,1.3,1.3,43,43,-1.3,-1.3,Behind,B,1,4.746924429,0.750439367,21,16
2023,R01,266570322,2,74,B.Williams,992351,WB,Western Bulldogs,Left Corridor,50m+,General Play,General Play Regular,31.6,31.6,19.3,19.3,31.6,31.6,19.3,19.3,Goal,G,6,2.540740741,0.345185185,21,22
2023,R01,266570322,2,252,A.Naughton,1002404,WB,Western Bulldogs,Right Corridor,40-50m,Mark,Set Shot Regular,41.7,41.7,-18.1,-18.1,41.7,41.7,-18.1,-18.1,Goal,G,6,3.349637681,0.490942029,21,28
2023,R01,266570322,2,333,J.Ugle-Hagan,1009301,WB,Western Bulldogs,Left Corridor,30-40m,General Play,General Play Snap,50.7,50.7,15.4,15.4,50.7,50.7,15.4,15.4,Behind,B,1,2.63322884,0.376175549,21,29
2023,R01,266570322,2,509,B.Brown,291867,MELB,Melbourne,Right Boundary,30-40m,Mark,Set Shot Snap,-67.3,-67.3,33,33,67.3,67.3,-33,-33,Goal,G,6,2.049407115,0.264822134,27,29
2023,R01,266570322,2,675,J.Johannisen,294101,WB,Western Bulldogs,Left Corridor,15-30m,General Play,General Play Snap,54.9,54.9,6.7,6.7,54.9,54.9,6.7,6.7,Goal,G,6,3.986069652,0.616915423,28,35
2023,R01,266570322,2,813,M.Bontempelli,297373,WB,Western Bulldogs,Right Corridor,40-50m,Free Kick,Set Shot Regular,43.4,43.4,-22.2,-22.2,43.4,43.4,-22.2,-22.2,Behind,B,1,3.349637681,0.490942029,28,36
2023,R01,266570322,2,1018,J.Ugle-Hagan,1009301,WB,Western Bulldogs,Left Acute,40-50m,Mark,Set Shot Regular,57.9,57.9,36.2,36.2,57.9,57.9,36.2,36.2,Behind,B,1,2.457142857,0.336054422,28,37
2023,R01,266570322,2,1180,B.Smith,1006130,WB,Western Bulldogs,Left Corridor,15-30m,General Play,General Play Snap,59.2,59.2,10.1,10.1,59.2,59.2,10.1,10.1,Behind,B,1,2.18,0.3,28,38
2023,R01,266570322,2,1254,C.Spargo,1002282,MELB,Melbourne,Left Corridor,30-40m,Mark,General Play Regular,-48.9,-48.9,-25,-25,48.9,48.9,25,25,Goal,G,6,3.449438202,0.516853933,34,39
2023,R01,266570322,2,1382,K.Pickett,1008541,MELB,Melbourne,Right Acute,30-40m,Free Kick,Set Shot Regular,-56.6,-56.6,21.2,21.2,56.6,56.6,-21.2,-21.2,Goal,G,6,3.118653422,0.444260486,40,39
2023,R01,266570322,2,1540,C.Spargo,1002282,MELB,Melbourne,Right Corridor,30-40m,Mark,Set Shot Regular,-49.8,-49.8,8.8,8.8,49.8,49.8,-8.8,-8.8,Goal,G,6,4.301079137,0.663669065,46,39
