SEASON_ID,MATCH_ID,GROUP_ROUND_NO,VENUE_NAME,PERSON_ID,FULLNAME,SQUAD_NAME,Position,OPP_SQUAD_NAME,SQUAD_MARGIN,WL,WLD,BEHIND,CLEARANCE,CONTESTED_MARK,CONTESTED_POSSESSION,CONTESTED_POSSESSION_POST,CONTESTED_POSSESSION_PRE,DISPOSAL,EFFECTIVE_DISPOSAL,EFFECTIVE_HANDBALL,EFFECTIVE_KICK,GOAL,HANDBALL,HARD_BALL_GET,HITOUT,IN50_KICK,INSIDE_50,INTERCEPT,KICK,LONG_KICK,MARK,MARK_ON_LEAD,METRES_GAINED_EFF,MISSED_TACKLE,PLY_PRESS_PTS,POINTS,RATING,SMOTHER,SPOIL,TACKLE,TOTAL_GAINED_METRES,TURNOVER,UNCONTESTED_MARK
2023,266395153,24,Marvel Stadium,1002251,Brent Daniels,GWS GIANTS,Gen Fwd,Carlton,32,1,1,0,3,0,8,3,5,23,19,8,11,1,11,0,0,3,5,1,12,1,3,0,275,1,64.05,6,24.4,2,0,5,294.8,4,3
2023,266395153,24,Marvel Stadium,1002256,Paddy Dow,Carlton,Mid Fwd,GWS GIANTS,-32,0,-1,0,8,0,9,2,7,21,13,9,4,0,12,3,0,4,4,1,9,2,1,0,161,1,54,0,13.5,0,0,3,341.2,3,1
2023,266395153,24,Marvel Stadium,1004912,Tom De Koning,Carlton,Ruck,GWS GIANTS,-32,0,-1,0,6,0,10,4,6,16,13,9,4,1,11,6,34,1,1,3,5,3,2,0,87,0,32.85,6,17.4,2,1,3,107.7,2,2
2023,266395153,24,Marvel Stadium,1006094,Sam Walsh,Carlton,Mid,GWS GIANTS,-32,0,-1,0,6,0,13,4,9,28,21,15,6,0,17,3,0,6,6,1,11,5,3,0,298,2,54,0,11.8,1,0,4,454.2,6,3
2023,266395153,24,Marvel Stadium,1008083,Connor Idun,GWS GIANTS,Gen Def,Carlton,32,1,1,0,0,1,8,8,0,18,14,10,4,0,11,2,0,0,0,10,7,2,4,0,123,1,18.15,0,14.6,0,5,1,224.5,3,3
2023,266395153,24,Marvel Stadium,1008123,Jake Riccardi,GWS GIANTS,Key Fwd,Carlton,32,1,1,0,0,0,2,2,0,8,7,2,5,3,2,1,0,1,1,1,6,2,3,1,125,0,8.4,18,10.2,0,0,0,118.7,1,3
2023,266395153,24,Marvel Stadium,1008139,Toby Bedford,GWS GIANTS,Gen Fwd,Carlton,32,1,1,1,2,0,4,2,2,19,13,9,4,0,10,1,0,2,3,0,9,3,6,0,162,2,60.6,1,4.4,1,0,4,252,3,6
2023,266395153,24,Marvel Stadium,1008154,Matthew Cottrell,Carlton,Mid Fwd,GWS GIANTS,-32,0,-1,1,0,0,3,3,0,13,9,3,6,1,3,1,0,4,4,3,10,3,5,0,198,0,24.75,7,7.5,0,0,1,309.1,3,5
2023,266395153,24,Marvel Stadium,1008436,Kieren Briggs,GWS GIANTS,Ruck,Carlton,32,1,1,0,9,0,13,2,11,17,11,7,4,0,8,8,22,2,2,3,9,2,1,0,124,0,28.65,0,17.2,0,1,3,221,3,1
2023,266395153,24,Marvel Stadium,1008510,Corey Durdin,Carlton,Gen Fwd,GWS GIANTS,-32,0,-1,1,2,0,6,4,2,9,6,3,3,1,4,1,0,0,0,0,5,0,0,0,32,0,45.45,7,10.4,0,1,6,80.1,2,0
2023,266395153,24,Marvel Stadium,1009241,Brodie Kemp,Carlton,Key Def,GWS GIANTS,-32,0,-1,0,0,3,8,8,0,16,10,3,7,0,6,2,0,1,1,8,10,1,6,0,134,0,4.5,0,9.9,1,5,0,230.1,2,3
2023,266395153,24,Marvel Stadium,1009253,Lachie Ash,GWS GIANTS,Gen Def,Carlton,32,1,1,0,1,0,4,3,1,21,15,6,9,0,7,1,0,3,3,3,14,6,5,0,349,2,18.45,0,5.7,0,3,1,525.5,7,5
2023,266395153,24,Marvel Stadium,1009528,Tom Green,GWS GIANTS,Mid,Carlton,32,1,1,0,8,0,20,8,12,35,25,17,8,0,22,8,0,3,4,7,13,1,2,0,131,0,48.15,0,20.7,1,0,5,248.9,2,2
2023,266395153,24,Marvel Stadium,1009708,Jack Buckley,GWS GIANTS,Key Def,Carlton,32,1,1,0,0,1,4,4,0,8,6,2,4,0,2,1,0,0,0,6,6,1,3,0,52,0,12.15,0,8.1,2,15,1,79.5,4,2
2023,266395153,24,Marvel Stadium,1013973,Matthew Owies,Carlton,Gen Fwd,GWS GIANTS,-32,0,-1,1,1,0,2,1,1,10,7,4,3,2,4,0,0,1,1,0,6,3,3,1,116,0,36.6,13,8.9,0,0,2,164,2,3
2023,266395153,24,Marvel Stadium,1014038,Callum M. Brown,GWS GIANTS,Gen Fwd,Carlton,32,1,1,1,0,1,4,4,0,7,5,3,2,1,4,1,0,0,0,0,3,1,2,0,73,0,8.4,7,5.1,1,0,0,89.8,1,1
2023,266395153,24,Marvel Stadium,1015777,Ryan Angwin,GWS GIANTS,Wing,Carlton,32,1,1,0,0,0,3,3,0,14,9,6,3,0,8,0,0,1,1,5,6,2,5,0,149,2,35.7,0,3.6,0,2,2,212.9,7,5
2023,266395153,24,Marvel Stadium,1016268,Alex Cincotta,Carlton,Gen Def,GWS GIANTS,-32,0,-1,0,1,0,3,2,1,6,4,3,1,0,4,2,0,0,0,5,2,1,1,0,46,0,10.65,0,5,1,1,1,108.9,2,1
2023,266395153,24,Marvel Stadium,1023495,Oliver Hollands,Carlton,Wing,GWS GIANTS,-32,0,-1,1,0,0,2,2,0,15,10,5,5,0,6,1,0,3,3,4,9,3,1,0,171,0,45.15,1,5.1,0,0,4,266.8,3,1
2023,266395153,24,Marvel Stadium,1027971,Toby McMullin,GWS GIANTS,Mid Fwd,Carlton,32,1,1,0,0,0,1,1,0,3,2,0,2,0,1,0,0,0,1,1,2,0,1,0,20,0,2.4,0,0.6,0,0,0,10.9,0,1
2023,266392113,24,MCG,260257,Scott Pendlebury,Collingwood,Mid,Essendon,70,1,1,0,4,0,7,2,5,21,15,10,5,1,14,0,0,2,2,1,7,1,3,1,134,0,35.7,6,12.3,1,2,6,219.7,4,3
2023,266392113,24,MCG,280965,Steele Sidebottom,Collingwood,Wing,Essendon,70,1,1,0,0,0,4,4,0,19,15,5,10,0,6,1,0,2,2,5,13,2,6,1,188,0,22.95,0,7.8,0,1,1,248.8,3,6
2023,266392113,24,MCG,290629,Dyson Heppell,Essendon,Gen Def,Collingwood,-70,0,-1,0,1,0,3,1,2,23,22,11,11,0,11,0,0,0,1,3,12,0,9,0,149,0,22.8,0,9.9,0,1,2,170.2,0,9
2023,266392113,24,MCG,291313,Jeremy Howe,Collingwood,Key Def,Essendon,70,1,1,0,0,0,3,3,0,20,17,7,10,0,7,0,0,1,1,4,13,4,6,0,209,0,27.3,0,7,1,4,3,324.3,1,6
2023,266392113,24,MCG,291720,Will Hoskin-Elliott,Collingwood,Mid Fwd,Essendon,70,1,1,0,1,0,4,3,1,20,15,3,12,0,3,1,0,5,5,5,17,4,10,0,257,0,22.65,0,11.3,1,4,1,417.2,4,10
2023,266392113,24,MCG,291776,Taylor Adams,Collingwood,Mid Fwd,Essendon,70,1,1,0,3,0,8,3,5,19,11,6,5,0,8,5,0,3,4,1,11,2,3,0,170,0,38.4,0,8.7,0,0,3,291.8,6,3
2023,266392113,24,MCG,291849,Brody Mihocek,Collingwood,Key Fwd,Essendon,70,1,1,1,0,2,5,5,0,14,12,3,9,3,3,1,0,0,0,3,11,2,8,1,135,0,25.5,19,9.9,0,2,3,193.8,4,6
2023,266392113,24,MCG,291856,Tom Mitchell,Collingwood,Mid,Essendon,70,1,1,0,7,0,10,2,8,33,26,18,8,1,22,1,0,1,1,1,11,3,3,0,112,1,49.05,6,11.1,1,0,6,191.1,6,3
2023,266392113,24,MCG,293801,Jamie Elliott,Collingwood,Gen Fwd,Essendon,70,1,1,0,1,0,3,1,2,8,5,2,3,2,4,2,0,0,0,0,4,2,4,3,52,1,25.2,12,10.9,0,0,2,108.5,2,4
2023,266392113,24,MCG,293871,Jack Crisp,Collingwood,Mid,Essendon,70,1,1,0,3,0,8,4,4,21,15,7,8,0,8,2,0,5,6,0,13,4,4,1,285,2,32.4,0,14.2,1,1,3,455.8,4,4
2023,266392113,24,MCG,294068,Andrew Phillips,Essendon,Ruck,Collingwood,-70,0,-1,1,2,0,4,1,3,7,4,1,3,0,2,1,15,1,1,0,5,1,2,1,47,1,24.15,1,2.4,0,2,4,114.2,3,2
2023,266392113,24,MCG,294092,Anthony McDonald-Tipungwuti,Essendon,Gen Fwd,Collingwood,-70,0,-1,0,0,0,1,1,0,4,1,1,0,0,2,1,0,1,1,0,2,0,0,0,-2,0,14.85,0,1.8,0,0,1,37.5,0,0
2023,266392113,24,MCG,297452,Nick Hind,Essendon,Gen Def,Collingwood,-70,0,-1,0,0,0,2,2,0,20,13,4,9,0,6,0,0,0,0,3,14,2,8,0,130,1,16.95,0,0.7,0,2,0,242,5,8
2023,266392113,24,MCG,297504,Daniel McStay,Collingwood,Key Fwd,Essendon,70,1,1,0,0,0,6,6,0,7,5,4,1,1,5,3,0,1,1,2,2,0,0,0,-4,2,26.7,6,6.8,0,2,3,28,1,0
2023,266392113,24,MCG,298280,Jayden Laverde,Essendon,Key Def,Collingwood,-70,0,-1,0,1,0,8,8,0,31,27,9,18,0,10,0,0,1,1,12,21,4,15,0,249,1,4.65,0,12.4,1,2,0,365.5,5,15
2023,266392113,24,MCG,298358,Oleg Markov,Collingwood,Gen Def,Essendon,70,1,1,0,1,0,4,3,1,19,18,8,10,0,8,2,0,3,3,3,11,4,7,0,331,0,23.7,0,12.4,1,1,1,391.3,1,7
2023,266392113,24,MCG,298630,Kyle Langford,Essendon,Gen Fwd,Collingwood,-70,0,-1,4,0,0,5,5,0,15,6,2,4,1,4,1,0,2,4,1,11,2,7,2,112,1,28.65,10,8.3,1,0,1,341.2,3,7
2023,266392113,24,MCG,990291,Darcy Cameron,Collingwood,Ruck,Essendon,70,1,1,0,2,0,6,2,4,11,7,4,3,1,4,2,15,3,3,1,7,1,3,1,83,0,17.25,6,5.8,0,3,3,169.4,3,3
2023,266392113,24,MCG,990606,Will Snelling,Essendon,Gen Fwd,Collingwood,-70,0,-1,1,1,1,5,3,2,11,7,5,2,0,7,1,0,0,0,1,4,0,3,0,12,0,39.6,1,4.2,0,1,1,80.1,2,2
2023,266392113,24,MCG,991773,Billy Frampton,Collingwood,Key Def,Essendon,70,1,1,0,0,0,3,3,0,9,5,3,2,0,3,0,0,0,0,4,6,1,2,0,46,0,10.65,0,5.8,1,5,1,176.4,2,2
2023,266392113,24,MCG,992010,Brayden Maynard,Collingwood,Gen Def,Essendon,70,1,1,0,2,1,6,3,3,21,19,5,14,0,6,3,0,1,2,5,15,4,7,0,309,0,36.45,0,14.8,0,1,6,344.2,2,6
2023,266392113,24,MCG,992016,Zach Merrett,Essendon,Mid,Collingwood,-70,0,-1,2,2,0,3,2,1,36,30,13,17,0,15,0,0,5,6,2,21,5,11,0,479,1,53.1,2,15.5,0,0,5,589.6,2,11
2023,266392113,24,MCG,993806,Sam Weideman,Essendon,Key Fwd,Collingwood,-70,0,-1,0,0,1,2,2,0,7,5,1,4,2,2,0,0,2,2,0,5,0,5,1,47,0,7.05,12,3.5,0,0,0,78.9,3,4
2023,266392113,24,MCG,993817,Darcy Parish,Essendon,Mid,Collingwood,-70,0,-1,1,6,0,13,5,8,29,20,12,8,0,16,2,0,3,3,5,13,4,4,0,178,1,74.25,1,5.7,0,0,9,307.5,1,4
2023,266392113,24,MCG,994185,Jordan De Goey,Collingwood,Mid,Essendon,70,1,1,0,4,1,6,2,4,27,20,9,11,1,10,1,0,7,8,1,17,2,5,2,341,0,36.45,6,17.2,0,0,3,524.3,4,4
2023,266392113,24,MCG,997078,Mason Redman,Essendon,Gen Def,Collingwood,-70,0,-1,1,0,2,4,4,0,20,17,3,14,0,3,0,0,3,3,6,17,4,9,0,373,0,20.85,1,14.1,1,1,3,495,4,7
2023,266392113,24,MCG,998102,Andrew McGrath,Essendon,Gen Def,Collingwood,-70,0,-1,0,0,0,3,3,0,23,21,10,11,0,10,2,0,1,1,6,13,1,7,0,343,2,32.1,0,14.4,0,2,3,395.4,1,7
2023,266392113,24,MCG,998215,Will Setterfield,Essendon,Mid,Collingwood,-70,0,-1,0,2,0,5,1,4,14,9,8,1,0,10,1,0,1,1,1,4,1,1,0,24,0,77.7,0,0.5,0,1,10,81.6,3,1
2023,266392113,24,MCG,998647,Mason Cox,Collingwood,Ruck,Essendon,70,1,1,0,2,3,7,4,3,11,7,5,2,0,5,1,11,3,3,3,6,0,4,0,70,0,19.05,0,11,0,2,1,164.6,3,1
2023,266392113,24,MCG,1000072,John Noble,Collingwood,Gen Def,Essendon,70,1,1,0,0,0,3,2,1,21,18,10,8,0,11,0,0,0,0,2,10,3,5,0,218,0,28.65,0,9.4,0,0,3,291.7,3,5
2023,266392113,24,MCG,1003130,Patrick Lipinski,Collingwood,Gen Fwd,Essendon,70,1,1,1,0,1,5,4,1,16,11,6,5,1,7,0,0,1,3,2,9,0,3,0,29,0,25.35,7,9,0,0,2,116.6,0,2
2023,266392113,24,MCG,1004034,Brandon Zerk-Thatcher,Essendon,Key Def,Collingwood,-70,0,-1,0,0,1,7,7,0,15,14,4,10,0,5,0,0,0,0,8,10,0,6,0,144,0,10.8,0,13.7,0,7,1,149,1,5
2023,266392113,24,MCG,1005054,Josh Daicos,Collingwood,Wing,Essendon,70,1,1,0,1,0,5,4,1,25,19,11,8,1,13,2,0,4,4,3,12,4,7,0,256,0,14.7,6,8.4,0,0,2,367.7,4,7
2023,266392113,24,MCG,1006148,Bobby Hill,Collingwood,Gen Fwd,Essendon,70,1,1,0,0,0,5,5,0,12,8,2,6,1,3,0,0,1,3,3,9,1,3,0,102,0,17.85,6,8.1,1,0,1,175.9,4,3
2023,266392113,24,MCG,1008089,Isaac Quaynor,Collingwood,Gen Def,Essendon,70,1,1,0,0,0,7,7,0,18,16,5,11,0,5,0,0,1,1,9,13,4,8,1,264,0,41.55,0,11.1,0,2,5,309,1,8
2023,266392113,24,MCG,1008975,Kaine Baldwin,Essendon,Key Def,Collingwood,-70,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,266392113,24,MCG,1011954,Nick Bryan,Essendon,Ruck,Collingwood,-70,0,-1,0,2,2,6,3,3,11,8,3,5,0,4,1,21,5,6,0,7,1,3,0,140,0,23.25,0,15.9,1,3,2,178.5,1,1
2023,266392113,24,MCG,1012013,Nic Martin,Essendon,Wing,Collingwood,-70,0,-1,0,1,0,9,6,3,26,16,11,5,0,14,2,0,1,1,5,12,0,6,0,-5,1,30.75,0,5.9,2,1,2,138.6,2,6
2023,266392113,24,MCG,1012828,Finlay Macrae,Collingwood,Mid,Essendon,70,1,1,0,1,0,4,3,1,7,6,6,0,0,7,1,0,0,0,3,0,0,0,0,10,0,52.5,0,5.9,1,0,8,13.1,1,0
2023,266392113,24,MCG,1012857,Jack Ginnivan,Collingwood,Gen Fwd,Essendon,70,1,1,0,0,0,5,5,0,17,14,5,9,3,5,0,0,3,4,0,12,6,5,4,289,0,22.8,18,17,0,0,1,387.3,3,5
2023,266392113,24,MCG,1013201,Jye Menzie,Essendon,Gen Fwd,Collingwood,-70,0,-1,0,0,0,1,1,0,7,6,3,3,0,4,0,0,0,0,0,3,0,2,1,32,1,42.15,0,4.8,0,0,3,37.2,1,2
2023,266392113,24,MCG,1015810,Sam Durham,Essendon,Wing,Collingwood,-70,0,-1,0,2,0,7,6,1,25,19,10,9,0,11,2,0,1,2,3,14,3,10,0,165,0,23.1,0,9.3,0,0,2,330,7,10
2023,266392113,24,MCG,1015827,Nik Cox,Essendon,Wing,Collingwood,-70,0,-1,0,0,0,4,4,0,15,12,7,5,0,7,1,0,2,2,5,8,2,5,0,138,0,28.8,0,6.1,0,3,3,234.7,2,5
2023,266392113,24,MCG,1015873,Archie Perkins,Essendon,Gen Fwd,Collingwood,-70,0,-1,0,3,0,8,4,4,12,8,6,2,0,7,2,0,1,1,0,5,2,1,0,75,0,21,0,5.8,0,0,0,166.3,4,1
2023,266392113,24,MCG,1017088,Ben Hobbs,Essendon,Mid,Collingwood,-70,0,-1,1,2,0,7,4,3,20,12,6,6,0,9,0,0,3,3,3,11,3,4,1,180,0,48.45,1,0.9,0,0,5,306.3,5,4
2023,266392113,24,MCG,1023785,Elijah Tsatas,Essendon,Mid,Collingwood,-70,0,-1,0,1,0,3,1,2,19,15,11,4,0,11,1,0,0,0,2,8,0,3,0,57,0,20.25,0,5.1,0,0,2,122.3,4,3
2023,266393153,24,GMHBA Stadium,270917,Patrick Dangerfield,Geelong Cats,Mid,Western Bulldogs,-25,0,-1,1,5,0,6,0,6,18,11,5,6,1,7,2,0,5,6,0,11,5,4,1,301,0,56.55,7,10.8,0,1,9,442.5,1,4
2023,266393153,24,GMHBA Stadium,280317,Rhys Stanley,Geelong Cats,Ruck,Western Bulldogs,-25,0,-1,1,2,1,7,3,4,13,8,5,3,0,7,2,18,2,2,1,6,1,3,1,27,0,27.45,1,7.1,0,2,2,136.5,4,2
2023,266393153,24,GMHBA Stadium,281078,Liam Jones,Western Bulldogs,Key Def,Geelong Cats,25,1,1,0,1,0,4,3,1,14,11,3,8,0,5,1,0,0,0,5,9,5,7,0,262,0,6,0,9.2,0,7,1,270.6,3,7
2023,266393153,24,GMHBA Stadium,290797,Alex Keath,Western Bulldogs,Key Def,Geelong Cats,25,1,1,0,0,0,3,3,0,12,9,4,5,0,4,0,0,0,0,7,8,5,6,0,203,0,14.4,0,3.6,0,0,1,293.7,3,6
2023,266393153,24,GMHBA Stadium,290799,Tom Liberatore,Western Bulldogs,Mid,Geelong Cats,25,1,1,0,8,0,16,2,14,32,22,10,12,1,17,9,0,5,5,1,15,6,3,0,466,0,70.05,6,20.7,0,0,9,530.4,5,3
2023,266393153,24,GMHBA Stadium,291790,Adam Treloar,Western Bulldogs,Mid,Geelong Cats,25,1,1,0,5,0,8,3,5,33,22,14,8,2,15,1,0,3,5,3,18,2,6,0,213,1,37.5,12,15,0,0,4,467.2,8,6
2023,266393153,24,GMHBA Stadium,291800,Tom Stewart,Geelong Cats,Gen Def,Western Bulldogs,-25,0,-1,0,0,3,9,8,1,29,25,6,19,0,8,2,0,1,1,15,21,6,14,0,440,0,20.85,0,19.5,0,3,0,510.6,6,11
2023,266393153,24,GMHBA Stadium,293651,Hayden Crozier,Western Bulldogs,Gen Def,Geelong Cats,25,1,1,0,1,0,4,3,1,17,13,5,8,0,7,0,0,1,1,4,10,3,6,1,201,0,11.1,0,6.9,0,0,2,234,3,6
2023,266393153,24,GMHBA Stadium,293883,Jed Bews,Geelong Cats,Gen Def,Western Bulldogs,-25,0,-1,0,0,0,6,6,0,15,13,5,8,0,5,0,0,2,3,7,10,2,3,0,178,0,31.35,0,9,0,2,3,260.2,2,3
2023,266393153,24,GMHBA Stadium,294199,Sam Menegola,Geelong Cats,Wing,Western Bulldogs,-25,0,-1,1,3,0,6,2,4,27,14,6,8,0,10,1,0,1,3,3,17,5,6,0,204,0,34.2,1,-1.9,0,1,3,486.3,10,6
2023,266393153,24,GMHBA Stadium,294877,Isaac Smith,Geelong Cats,Mid Fwd,Western Bulldogs,-25,0,-1,1,2,0,6,3,3,36,25,7,18,1,9,0,0,4,6,1,27,9,11,0,624,1,33.3,7,9.8,0,2,5,947.5,11,11
2023,266393153,24,GMHBA Stadium,295136,Caleb Daniel,Western Bulldogs,Mid Fwd,Geelong Cats,25,1,1,0,2,0,6,4,2,20,17,6,11,0,6,0,0,2,2,7,14,2,2,0,216,0,37.35,0,12.7,1,1,2,345.7,4,2
2023,266393153,24,GMHBA Stadium,296291,Jake Kolodjashnij,Geelong Cats,Key Def,Western Bulldogs,-25,0,-1,1,0,0,3,3,0,11,8,3,5,0,3,1,0,1,1,6,8,1,5,0,127,0,19.65,1,5.4,0,4,4,229.2,1,5
2023,266393153,24,GMHBA Stadium,297373,Marcus Bontempelli,Western Bulldogs,Mid,Geelong Cats,25,1,1,0,6,0,14,7,7,31,25,14,11,0,14,5,0,3,4,6,17,6,3,0,377,1,60.9,0,18.4,0,2,10,445.5,4,3
2023,266393153,24,GMHBA Stadium,298419,Brandan Parfitt,Geelong Cats,Mid,Western Bulldogs,-25,0,-1,1,8,0,11,5,6,26,18,7,11,0,8,4,0,4,6,2,18,3,2,0,241,0,75.45,1,16.9,1,0,9,409.1,5,2
2023,266393153,24,GMHBA Stadium,990740,Rory Lobb,Western Bulldogs,Key Fwd,Geelong Cats,25,1,1,0,6,3,12,5,7,16,13,3,10,3,5,4,15,3,4,3,11,4,7,0,273,0,20.25,18,27.9,0,3,2,307.5,2,4
2023,266393153,24,GMHBA Stadium,992048,Anthony Scott,Western Bulldogs,Mid Fwd,Geelong Cats,25,1,1,0,0,0,6,6,0,13,11,7,4,0,7,1,0,4,4,2,6,4,3,0,196,0,12,0,10.9,0,0,1,200.1,1,3
2023,266393153,24,GMHBA Stadium,992351,Bailey Williams,Western Bulldogs,Wing,Geelong Cats,25,1,1,0,2,0,3,1,2,13,12,6,6,0,6,1,0,0,0,1,7,4,2,0,225,0,18,0,3.8,0,1,1,250.6,2,2
2023,266393153,24,GMHBA Stadium,994386,Tom Atkins,Geelong Cats,Mid,Western Bulldogs,-25,0,-1,0,5,0,12,4,8,19,15,11,4,1,13,2,0,1,1,2,6,0,1,0,120,0,75.6,6,19.4,2,0,8,208.7,2,1
2023,266393153,24,GMHBA Stadium,996483,Toby McLean,Western Bulldogs,Mid Fwd,Geelong Cats,25,1,1,0,4,0,6,1,5,15,12,10,2,0,11,1,0,2,2,1,4,0,0,0,28,1,42.9,0,5.2,0,0,6,106.3,1,0
2023,266393153,24,GMHBA Stadium,996708,Bailey Dale,Western Bulldogs,Gen Def,Geelong Cats,25,1,1,0,1,0,7,4,3,20,10,4,6,0,7,2,0,0,0,2,13,0,2,0,116,0,28.2,0,0.6,1,2,1,279.6,6,2
2023,266393153,24,GMHBA Stadium,997230,Tyson Stengle,Geelong Cats,Gen Fwd,Western Bulldogs,-25,0,-1,1,2,0,4,2,2,12,7,4,3,2,4,0,0,2,2,0,8,0,5,2,80,1,39.6,13,8.2,1,2,3,209.8,3,5
2023,266393153,24,GMHBA Stadium,998260,Jack Bowes,Geelong Cats,Gen Def,Western Bulldogs,-25,0,-1,0,4,0,12,3,9,25,19,14,5,0,17,5,0,2,3,2,8,1,2,0,145,0,49.35,0,13.8,0,0,6,231.9,2,2
2023,266393153,24,GMHBA Stadium,1002404,Aaron Naughton,Western Bulldogs,Key Fwd,Geelong Cats,25,1,1,2,0,4,10,10,0,11,7,2,5,3,3,1,0,1,1,1,8,1,5,0,141,0,19.35,20,14.9,0,1,2,205.9,2,1
2023,266393153,24,GMHBA Stadium,1004592,Tim English,Western Bulldogs,Ruck,Geelong Cats,25,1,1,0,3,2,10,4,6,18,11,6,5,2,9,1,23,2,2,2,9,0,5,0,105,1,32.25,12,14.2,0,2,3,236.5,5,3
2023,266393153,24,GMHBA Stadium,1004870,Zach Guthrie,Geelong Cats,Gen Def,Western Bulldogs,-25,0,-1,0,0,2,5,5,0,17,11,4,7,0,6,1,0,2,2,7,11,0,6,0,-8,0,33,0,6,1,1,3,151.2,3,4
2023,266393153,24,GMHBA Stadium,1004938,Gryan Miers,Geelong Cats,Gen Fwd,Western Bulldogs,-25,0,-1,0,1,0,2,0,2,19,15,8,7,1,10,1,0,3,5,1,9,2,3,0,132,0,47.1,6,7.6,0,0,3,203,1,3
2023,266393153,24,GMHBA Stadium,1005000,Laitham Vandermeer,Western Bulldogs,Gen Def,Geelong Cats,25,1,1,0,0,0,1,1,0,10,8,4,4,1,4,0,0,4,4,0,6,1,2,1,175,0,28.35,6,6.4,1,0,3,229.8,2,2
2023,266393153,24,GMHBA Stadium,1006127,Rhylee West,Western Bulldogs,Gen Fwd,Geelong Cats,25,1,1,1,4,0,5,0,5,24,18,14,4,0,15,3,0,4,5,0,9,1,4,0,165,1,49.35,1,6.8,0,0,5,290.9,5,4
2023,266393153,24,GMHBA Stadium,1007102,Mark O'Connor,Geelong Cats,Gen Def,Western Bulldogs,-25,0,-1,0,1,0,7,6,1,20,17,8,9,0,8,2,0,1,1,4,12,5,5,0,235,0,25.95,0,5.5,0,0,3,315.6,6,5
2023,266393153,24,GMHBA Stadium,1008280,Ed Richards,Western Bulldogs,Gen Def,Geelong Cats,25,1,1,0,0,1,8,7,1,29,22,9,13,0,13,0,0,2,2,10,16,6,3,0,476,1,35.7,0,14.5,1,1,2,584,3,2
2023,266393153,24,GMHBA Stadium,1008855,Oskar Baker,Western Bulldogs,Wing,Geelong Cats,25,1,1,3,0,0,4,2,2,16,7,3,4,0,6,1,0,3,4,0,10,3,6,0,185,1,19.95,3,-0.9,1,2,1,356.2,2,6
2023,266393153,24,GMHBA Stadium,1009015,Lachlan McNeil,Western Bulldogs,Gen Fwd,Geelong Cats,25,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.85,0,0.6,0,1,1,1,0,0
2023,266393153,24,GMHBA Stadium,1009229,Sam De Koning,Geelong Cats,Key Def,Western Bulldogs,-25,0,-1,0,0,0,5,5,0,17,11,4,7,0,5,1,0,2,3,7,12,5,6,0,216,0,15.3,0,4.2,0,4,0,347.7,4,6
2023,266393153,24,GMHBA Stadium,1009301,Jamarra Ugle-Hagan,Western Bulldogs,Key Fwd,Geelong Cats,25,1,1,0,0,1,6,5,1,11,6,4,2,1,6,2,0,2,2,2,5,1,4,0,70,0,22.35,6,7.4,0,0,1,185.9,3,3
2023,266393153,24,GMHBA Stadium,1011589,Caleb Poulter,Western Bulldogs,Wing,Geelong Cats,25,1,1,0,0,0,1,1,0,17,10,5,5,1,6,0,0,4,4,3,11,2,4,0,152,0,32.55,6,6.6,1,1,4,377.4,4,4
2023,266393153,24,GMHBA Stadium,1011803,Cody Weightman,Western Bulldogs,Gen Fwd,Geelong Cats,25,1,1,0,0,0,6,6,0,13,11,4,7,2,6,1,0,3,3,0,7,2,3,2,152,1,54.45,12,13.8,0,2,11,149.2,4,3
2023,266393153,24,GMHBA Stadium,1012860,Oliver Henry,Geelong Cats,Gen Fwd,Western Bulldogs,-25,0,-1,2,0,1,3,2,1,8,5,0,5,3,1,1,0,0,1,0,7,2,5,3,139,0,24.75,20,13,0,0,4,211.8,0,4
2023,266393153,24,GMHBA Stadium,1015889,Max Holmes,Geelong Cats,Wing,Western Bulldogs,-25,0,-1,1,2,1,8,4,4,22,14,7,7,0,10,2,0,1,2,5,12,3,9,0,213,3,27.3,1,6.2,1,0,3,352.7,1,8
2023,266393153,24,GMHBA Stadium,1016433,Shannon Neale,Geelong Cats,Key Fwd,Western Bulldogs,-25,0,-1,0,0,4,8,7,1,8,6,4,2,1,5,0,1,0,1,1,3,0,6,0,15,0,22.35,6,10.3,0,0,1,41.1,0,2
2023,266393153,24,GMHBA Stadium,1017063,Toby Conway,Geelong Cats,Ruck,Western Bulldogs,-25,0,-1,0,2,1,4,1,3,6,5,3,2,0,4,2,24,0,0,1,2,0,1,0,21,1,30.9,0,6.3,0,2,3,25.8,0,0
2023,266393153,24,GMHBA Stadium,1021103,Mitchell Knevitt,Geelong Cats,Wing,Western Bulldogs,-25,0,-1,1,0,0,2,2,0,8,6,3,3,0,3,0,0,1,1,2,5,1,2,0,64,0,34.2,1,1.8,0,0,3,79.5,1,2
2023,266393153,24,GMHBA Stadium,1023542,Ted Clohesy,Geelong Cats,Mid Fwd,Western Bulldogs,-25,0,-1,0,0,0,2,2,0,5,4,3,1,0,4,0,0,0,0,1,1,0,1,1,25,0,11.85,0,2,0,0,1,35,0,1
